date,tmax,tmit,tmin,rain,sunshine
2017-02-08,2.4,0.5,-2.1,0,0.0
2017-02-09,1.3,-1.7,-2.9,0,3.0
2017-02-10,-0.9,-2.0,-2.8,0,0.0
2017-02-11,5.4,-0.5,-5.9,0,7.6
2017-02-12,0.1,-0.9,-1.7,0,0.0
2017-02-13,4.3,0.5,-1.6,0,2.9
2017-02-14,8.3,-0.3,-6.3,0,8.1
2017-02-15,10.7,0.9,-5.7,0,8.2
2017-02-16,13.9,3.5,-3.7,0,7.0
2017-02-17,5.4,3.4,-0.1,10.74,0.3
2017-02-18,5.9,2.6,-2.8,0,0.0
2017-02-19,8.1,0.8,-4.1,0,4.8
2017-02-20,8.8,6.0,2.8,3.85,1.6
2017-02-21,9.4,8.1,6.3,4.49,0.0
2017-02-22,12.0,9.8,8.6,0.08,0.7
2017-02-23,19.1,12.9,7.0,0,4.6
2017-02-24,12.0,5.0,0.7,2.56,2.7
2017-02-25,9.0,2.3,-2.5,0,9.1
2017-02-26,11.5,4.0,-2.3,0,2.9
2017-02-27,15.1,4.6,-3.0,0,7.6
2017-02-28,5.5,2.8,-0.9,11.94,0.0
2017-03-01,8.1,5.4,2.2,1.14,1.4
2017-03-02,11.4,7.3,2.3,5.68,4.1
2017-03-03,12.2,4.6,-2.1,0,5.3
2017-03-04,18.7,9.4,-1.7,0,5.9
2017-03-05,11.1,6.8,1.8,1.74,2.7
2017-03-06,9.2,5.6,3.0,0.39,1.6
2017-03-07,7.0,3.6,2.2,2.42,1.9
2017-03-08,8.7,5.2,0.6,7.25,3.4
2017-03-09,9.5,8.5,7.5,11.84,0.1
2017-03-10,8.5,4.9,-1.8,0,3.7
2017-03-11,11.1,3.7,-3.8,0,6.0
2017-03-12,10.7,4.4,-1.7,0,9.5
2017-03-13,10.9,3.5,-4.3,0,9.2
2017-03-14,12.6,6.3,0.5,0,3.9
2017-03-15,12.5,6.9,1.0,0,2.7
2017-03-16,15.9,6.3,-1.1,0,8.7
2017-03-17,19.8,9.7,-1.5,0.1,9.0
2017-03-18,9.6,8.4,6.9,4.17,0.0
2017-03-19,14.1,11.3,8.4,0.8,0.2
2017-03-20,15.6,10.7,7.5,0.34,3.5
2017-03-21,14.6,10.6,6.9,0,1.6
2017-03-22,8.2,6.6,5.2,4.66,0.0
2017-03-23,13.9,8.7,4.6,0.13,7.3
2017-03-24,9.0,6.5,3.1,0,0.0
2017-03-25,13.5,8.3,4.2,0,8.9
2017-03-26,12.6,6.6,0.2,0,9.2
2017-03-27,17.0,7.3,-0.3,0,10.6
2017-03-28,18.6,8.8,-2.2,0,11.1
2017-03-29,18.7,12.4,6.1,0.27,9.6
2017-03-30,20.1,14.6,2.6,0.05,9.7
2017-03-31,23.5,12.5,2.1,0.12,10.8
2017-04-01,22.6,13.7,3.1,0.03,8.0
2017-04-02,19.8,13.2,7.8,0,10.5
2017-04-03,17.0,10.8,5.6,1.77,1.4
2017-04-04,13.2,8.0,3.3,0.22,2.1
2017-04-05,13.3,8.9,3.9,0.1,1.1
2017-04-06,9.2,6.6,3.5,0,1.8
2017-04-07,14.7,8.8,4.9,0,4.0
2017-04-08,18.5,10.5,3.1,0.03,11.8
2017-04-09,21.6,12.0,1.8,0.02,11.9
2017-04-10,23.3,14.7,3.5,0,9.8
2017-04-11,13.1,8.8,1.4,0,7.7
2017-04-12,18.5,10.6,0.1,0,6.9
2017-04-13,14.5,11.2,4.9,0,0.9
2017-04-14,13.5,9.5,4.5,0,1.2
2017-04-15,15.7,10.4,5.0,1.49,2.9
2017-04-16,8.4,6.2,3.4,5.65,0.0
2017-04-17,9.6,5.0,2.6,10.9,0.4
2017-04-18,6.0,1.8,0.0,9.6,2.6
2017-04-19,4.8,1.6,-0.1,0.1,1.6
2017-04-20,6.6,1.8,-2.5,0,4.7
2017-04-21,12.0,5.5,-3.7,0,11.7
2017-04-22,11.3,6.7,3.3,1.67,0.0
2017-04-23,9.6,4.9,-1.7,0,4.4
2017-04-24,17.1,7.4,-3.7,6.1,10.9
2017-04-25,12.7,7.1,4.9,13.53,0.2
2017-04-26,5.0,3.1,1.9,20.13,0.0
2017-04-27,4.5,2.8,0.5,16.84,0.0
2017-04-28,4.5,2.0,-0.1,15.23,0.0
2017-04-29,12.3,6.1,0.7,0.04,5.5
2017-04-30,16.1,8.4,-2.0,0.09,11.7
2017-05-01,14.4,6.5,1.1,15.17,5.3
2017-05-02,16.1,9.4,3.5,3.9,6.5
2017-05-03,15.4,10.2,6.7,0,3.0
2017-05-04,15.4,10.0,7.0,6.67,5.8
2017-05-05,16.2,10.3,6.3,2.18,3.8
2017-05-06,22.2,13.2,4.3,0.21,9.1
2017-05-07,12.1,10.5,9.6,6.44,0.0
2017-05-08,11.6,9.4,6.5,22.98,0.0
2017-05-09,12.0,7.8,5.2,0,2.0
2017-05-10,17.7,9.5,0.1,0.02,13.6
2017-05-11,22.8,14.3,2.4,0.06,9.7
2017-05-12,22.6,16.6,11.8,0.45,8.2
2017-05-13,22.0,15.8,10.5,1.81,7.5
2017-05-14,20.2,14.9,9.9,4,4.0
2017-05-15,18.6,13.5,8.6,7.43,5.7
2017-05-16,22.4,14.9,6.0,0.12,12.9
2017-05-17,24.7,17.2,7.1,0,13.9
2017-05-18,27.3,18.6,8.3,0,11.0
2017-05-19,24.3,15.2,7.4,6.98,8.1
2017-05-20,18.3,11.7,4.2,0,9.9
2017-05-21,19.5,13.2,5.8,0,9.4
2017-05-22,23.2,15.8,8.3,0,12.6
2017-05-23,24.9,18.0,10.5,0,8.8
2017-05-24,18.3,16.0,11.6,0,3.3
2017-05-25,20.5,14.6,8.5,0,8.1
2017-05-26,23.7,15.8,6.2,0,14.1
2017-05-27,26.2,17.9,7.7,0,14.1
2017-05-28,29.1,18.7,7.7,0,13.6
2017-05-29,30.2,21.2,9.9,0,11.3
2017-05-30,29.3,22.2,15.7,14.83,11.5
2017-05-31,26.1,20.6,15.0,0.38,8.3
2017-06-01,25.9,19.4,12.7,0.92,9.0
2017-06-02,25.2,20.4,13.0,0,7.6
2017-06-03,28.2,21.2,12.9,4.95,11.9
2017-06-04,19.8,16.2,11.5,9.3,2.4
2017-06-05,22.6,15.6,11.2,7.41,3.3
2017-06-06,17.0,13.3,8.3,7.95,0.1
2017-06-07,15.9,11.6,6.4,0.98,9.0
2017-06-08,22.6,14.2,4.5,0,14.4
2017-06-09,25.6,16.7,6.4,1.84,7.9
2017-06-10,22.8,16.9,10.7,0.75,11.4
2017-06-11,27.6,19.2,8.3,0,14.0
2017-06-12,26.4,21.3,15.3,1.8,5.5
2017-06-13,25.2,18.9,11.7,0,11.5
2017-06-14,25.8,18.1,10.2,0,13.2
2017-06-15,29.7,21.4,10.1,0,10.7
2017-06-16,25.3,20.3,15.1,0,8.4
2017-06-17,21.5,16.6,11.1,0,10.0
2017-06-18,24.0,17.3,9.3,0,14.2
2017-06-19,28.8,20.0,9.1,0,12.5
2017-06-20,31.7,23.5,13.2,0.37,10.7
2017-06-21,31.2,24.1,17.1,0,11.4
2017-06-22,32.6,24.9,14.4,1.78,11.7
2017-06-23,31.4,26.4,16.7,0,8.8
2017-06-24,27.9,23.5,16.0,0,5.9
2017-06-25,24.1,18.5,13.6,6.82,2.4
2017-06-26,30.2,22.7,14.4,0,13.9
2017-06-27,27.2,20.5,16.1,13.04,7.3
2017-06-28,25.5,20.0,15.6,0.44,4.5
2017-06-29,23.5,16.9,13.6,44.62,5.4
2017-06-30,23.5,17.6,12.9,0.71,8.2
2017-07-01,22.2,17.4,12.7,0.9,8.1
2017-07-02,20.3,15.7,13.1,0.63,1.0
2017-07-03,23.4,17.4,13.2,1.94,6.7
2017-07-04,25.9,19.4,13.6,0,8.6
2017-07-05,29.5,21.3,11.3,0,13.7
2017-07-06,31.8,23.0,13.4,0,12.1
2017-07-07,30.6,21.5,15.5,0.37,5.7
2017-07-08,31.0,23.2,16.7,0.1,8.3
2017-07-09,28.4,20.6,17.0,9.61,4.2
2017-07-10,27.8,21.1,16.0,0.43,3.7
2017-07-11,24.7,19.7,15.9,3.77,9.5
2017-07-12,25.8,19.2,14.5,2.9,3.7
2017-07-13,22.7,16.5,10.3,0,12.5
2017-07-14,21.9,15.1,9.9,3.12,3.6
2017-07-15,20.4,14.6,10.3,7.65,7.6
2017-07-16,24.1,17.1,9.3,0,12.4
2017-07-17,27.0,19.3,10.3,0,11.2
2017-07-18,30.0,21.9,11.8,0,12.5
2017-07-19,32.7,24.4,14.9,0,9.1
2017-07-20,28.2,20.9,14.3,1.32,6.3
2017-07-21,28.3,21.1,13.5,0,11.3
2017-07-22,29.2,21.9,16.5,0,7.5
2017-07-23,22.1,18.5,15.1,0,1.7
2017-07-24,18.0,15.6,11.9,4.47,0.9
2017-07-25,18.6,13.4,11.5,19.58,1.8
2017-07-26,13.7,12.9,11.9,44.18,0.0
2017-07-27,20.1,15.9,12.3,9.44,2.0
2017-07-28,21.5,16.9,12.6,1.21,2.9
2017-07-29,27.5,19.9,11.8,0,9.0
2017-07-30,32.2,22.2,14.3,1.43,8.8
2017-07-31,31.1,22.9,15.1,0.32,10.4
2017-08-01,34.3,24.8,15.7,8.84,12.1
2017-08-02,30.5,23.3,16.9,4.26,9.4
2017-08-03,31.1,23.7,16.7,0,6.8
2017-08-04,28.0,23.2,19.4,1.07,3.4
2017-08-05,29.3,23.4,16.6,0.61,9.3
2017-08-06,20.7,16.9,11.7,0.95,1.3
2017-08-07,23.8,17.0,9.7,0,12.2
2017-08-08,28.5,18.9,10.5,9.77,8.4
2017-08-09,23.7,19.0,15.2,6.85,4.2
2017-08-10,17.2,14.7,11.1,8.36,0.1
2017-08-11,14.6,12.4,10.9,11.68,0.1
2017-08-12,18.6,14.5,11.4,2.58,0.6
2017-08-13,23.7,17.4,11.2,0.65,8.6
2017-08-14,26.7,18.8,10.9,0,12.8
2017-08-15,31.1,21.5,11.7,0,11.9
2017-08-16,25.4,20.0,15.4,16.69,7.9
2017-08-17,28.3,21.0,13.2,0.04,9.7
2017-08-18,30.9,22.0,15.1,19.78,10.9
2017-08-19,20.8,16.3,13.4,6.73,3.2
2017-08-20,20.5,15.7,11.9,0,10.1
2017-08-21,20.5,14.7,8.7,0,7.8
2017-08-22,22.6,14.5,6.8,0,10.5
2017-08-23,25.1,16.8,8.9,0,9.8
2017-08-24,28.2,20.3,11.5,0.03,11.0
2017-08-25,29.5,21.0,13.0,0,11.2
2017-08-26,30.9,23.9,15.2,0,10.9
2017-08-27,26.3,19.7,14.3,0,4.7
2017-08-28,26.4,18.7,14.0,0,5.6
2017-08-29,26.9,19.2,12.2,0,12.1
2017-08-30,30.5,20.6,10.9,0,10.5
2017-08-31,26.4,18.4,13.7,11.58,3.7
2017-09-01,14.8,13.3,11.9,21.24,0.0
2017-09-02,13.5,11.6,10.4,4.48,0.0
2017-09-03,15.9,11.7,8.5,2.26,3.3
2017-09-04,20.2,12.3,5.3,0,10.8
2017-09-05,22.9,16.1,9.3,0,2.0
2017-09-06,21.9,17.2,13.8,0.43,2.9
2017-09-07,18.0,13.8,9.4,0.04,4.8
2017-09-08,20.5,13.7,7.3,0,9.3
2017-09-09,19.0,12.7,8.1,1.49,1.4
2017-09-10,15.1,11.5,8.2,6.16,0.1
2017-09-11,19.2,12.9,6.1,0,3.3
2017-09-12,14.6,12.1,10.0,3.63,1.3
2017-09-13,19.3,14.8,8.5,0.56,0.7
2017-09-14,19.8,12.8,9.0,3.18,1.9
2017-09-15,17.1,11.2,6.3,0.02,5.7
2017-09-16,12.6,9.5,5.4,6.67,0.1
2017-09-17,16.9,9.1,5.3,0.85,3.6
2017-09-18,15.4,9.9,5.8,0.28,3.5
2017-09-19,12.6,9.7,7.0,0,0.0
2017-09-20,15.0,10.1,8.0,0.34,1.3
2017-09-21,17.9,10.7,4.9,0,8.4
2017-09-22,18.9,9.8,3.0,0,4.4
2017-09-23,20.0,12.4,6.6,0,5.5
2017-09-24,19.7,12.3,6.9,0,7.0
2017-09-25,18.8,11.3,4.1,0,9.5
2017-09-26,19.8,11.4,4.8,0,7.7
2017-09-27,20.9,13.2,6.0,0,5.9
2017-09-28,21.0,13.3,6.0,0,5.1
2017-09-29,20.7,14.5,7.7,0.35,4.7
2017-09-30,20.1,15.0,11.7,6.54,2.0
2017-10-01,14.1,11.5,8.4,7.91,0.4
2017-10-02,20.0,13.3,6.1,3.06,4.2
2017-10-03,16.0,12.0,5.8,7.25,3.8
2017-10-04,16.1,10.7,4.6,0,5.6
2017-10-05,21.5,14.3,8.9,4.66,8.4
2017-10-06,12.2,8.5,6.2,2.51,4.2
2017-10-07,13.1,9.7,7.1,1.16,1.8
2017-10-08,12.1,9.6,7.6,2.43,0.0
2017-10-09,12.2,10.0,8.5,0.85,0.0
2017-10-10,14.4,11.2,8.4,0.07,1.3
2017-10-11,19.4,12.1,6.3,0,7.8
2017-10-12,18.8,12.2,4.9,0,3.8
2017-10-13,19.0,12.0,5.8,0,7.4
2017-10-14,21.1,11.4,4.1,0,8.7
2017-10-15,21.8,11.6,4.0,0,8.5
2017-10-16,24.7,13.1,4.9,0,8.3
2017-10-17,22.7,11.9,3.9,0,7.0
2017-10-18,21.8,14.2,4.3,0,7.7
2017-10-19,20.6,10.8,3.3,0,7.0
2017-10-20,23.0,13.2,3.5,0,7.9
2017-10-21,20.0,13.7,9.4,2.08,1.9
2017-10-22,13.1,9.0,5.9,11.5,1.2
2017-10-23,9.9,7.6,6.3,0.04,0.1
2017-10-24,15.0,9.0,5.8,0,1.1
2017-10-25,18.9,11.6,5.4,0,4.2
2017-10-26,19.1,12.7,8.4,0,7.3
2017-10-27,12.8,10.1,7.4,2.87,2.1
2017-10-28,10.6,7.9,5.6,0.67,1.6
2017-10-29,10.0,7.5,3.6,6.14,0.0
2017-10-30,7.8,4.5,2.3,0.59,0.6
2017-10-31,9.8,3.4,-1.1,0,5.5
2017-11-01,10.3,5.2,0.7,0,0.1
2017-11-02,15.0,8.7,1.6,0,4.2
2017-11-03,12.7,8.0,0.4,0,1.3
2017-11-04,18.0,6.8,0.5,0.05,3.3
2017-11-05,11.5,5.9,1.8,14.47,0.4
2017-11-06,5.5,4.8,3.4,4.61,0.0
2017-11-07,7.3,5.9,4.8,0.82,0.0
2017-11-08,6.9,5.1,0.2,0.3,1.3
2017-11-09,7.5,6.0,4.7,0.3,0.0
2017-11-10,7.4,5.9,4.8,1.75,0.0
2017-11-11,8.4,5.7,3.4,8.8,0.0
2017-11-12,9.8,4.9,2.0,23.01,0.0
2017-11-13,5.0,2.2,-0.8,1.97,0.3
2017-11-14,1.3,-0.7,-2.8,0,0.0
2017-11-15,1.0,-0.6,-1.4,0,0.0
2017-11-16,0.5,-0.1,-1.1,0,0.0
2017-11-17,3.3,1.6,0.0,0,0.0
2017-11-18,4.6,2.9,0.8,0,0.0
2017-11-19,5.1,2.8,0.4,3.4,1.6
2017-11-20,4.6,3.0,1.7,1.33,0.1
2017-11-21,10.8,7.6,4.5,0.68,0.0
2017-11-22,16.0,7.2,-0.8,0,7.0
2017-11-23,15.6,6.3,-2.5,0,5.4
2017-11-24,15.9,8.7,3.5,0,6.2
2017-11-25,8.4,5.1,2.9,3.14,0.4
2017-11-26,3.7,1.2,-0.5,2.12,1.7
2017-11-27,5.1,2.6,0.3,0.05,3.5
2017-11-28,7.0,4.7,2.4,0.04,0.6
2017-11-29,4.4,2.9,1.3,0.18,0.0
2017-11-30,1.7,0.2,-2.4,0.56,0.0
2017-12-01,1.2,-1.0,-4.5,0.04,0.9
2017-12-02,-0.2,-1.3,-2.8,0,2.1
2017-12-03,-0.6,-1.5,-2.6,1.14,0.0
2017-12-04,2.0,0.3,-1.9,2.1,0.0
2017-12-05,5.1,2.9,1.5,0.31,0.1
2017-12-06,2.4,1.4,-0.1,0,0.0
2017-12-07,9.6,2.1,-2.9,0,6.4
2017-12-08,7.4,2.6,-1.4,7.11,0.0
2017-12-09,-0.3,-1.7,-3.4,0.02,1.2
2017-12-10,6.1,-1.6,-7.1,4.35,1.3
2017-12-11,6.7,3.5,1.0,1.54,0.0
2017-12-12,5.2,2.6,0.0,4.11,0.0
2017-12-13,5.5,0.9,-3.7,0.38,5.6
2017-12-14,7.6,3.8,0.8,5.75,2.4
2017-12-15,6.1,2.9,-0.8,1.65,3.9
2017-12-16,3.1,0.9,-0.3,1.54,0.1
2017-12-17,0.9,0.0,-1.0,0.56,0.0
2017-12-18,0.5,-0.4,-1.2,0.05,0.0
2017-12-19,2.3,0.0,-1.4,0.1,0.4
2017-12-20,2.4,1.2,-0.3,0.16,0.0
2017-12-21,5.1,2.5,0.7,5.29,0.0
2017-12-22,5.8,4.9,3.8,1.56,0.0
2017-12-23,8.6,5.9,4.6,0,1.4
2017-12-24,5.8,3.5,1.3,0,2.4
2017-12-25,1.9,-1.1,-4.0,0,0.9
2017-12-26,9.9,0.0,-5.8,0,4.9
2017-12-27,1.8,-0.7,-4.3,4.92,0.6
2017-12-28,1.2,0.3,-1.0,5.34,0.0
2017-12-29,2.1,-1.0,-3.2,2.13,4.8
2017-12-30,10.2,4.5,-0.3,4.5,0.0
2017-12-31,13.7,9.4,1.1,0.03,3.2
2018-01-01,8.1,5.3,-0.1,0.35,0.7
2018-01-02,7.3,4.1,1.0,1.1,0.4
2018-01-03,13.9,4.8,1.7,17.19,0.1
2018-01-04,11.5,6.4,4.1,24.2,0.0
2018-01-05,12.5,9.1,5.6,6.42,1.4
2018-01-06,11.3,6.4,2.0,0.13,4.6
2018-01-07,6.2,3.1,0.5,0.01,0.0
2018-01-08,6.0,4.9,3.8,0,0.0
2018-01-09,14.0,5.0,-0.3,0,2.2
2018-01-10,8.3,2.5,-0.8,0.03,4.0
2018-01-11,3.2,1.3,-0.3,0,0.0
2018-01-12,5.0,2.6,1.4,0.03,0.3
2018-01-13,2.8,1.7,-0.1,0,0.0
2018-01-14,1.1,-0.1,-0.6,0,0.0
2018-01-15,5.2,0.3,-2.8,0,2.6
2018-01-16,9.3,4.8,0.4,12.75,1.0
2018-01-17,3.6,1.3,-0.4,7.82,2.1
2018-01-18,9.1,4.4,0.1,6.16,1.5
2018-01-19,5.4,2.7,-0.4,3.9,2.5
2018-01-20,3.3,1.3,0.0,7,1.6
2018-01-21,1.7,-0.4,-4.8,3.07,0.3
2018-01-22,5.4,1.1,-4.5,16.3,0.0
2018-01-23,5.8,3.5,0.0,0,0.0
2018-01-24,12.9,4.7,-0.7,0.05,6.2
2018-01-25,13.8,5.1,-0.7,0,4.5
2018-01-26,8.1,2.2,-0.4,0,4.1
2018-01-27,5.1,3.3,1.1,0,0.0
2018-01-28,9.9,7.0,3.6,0.07,0.0
2018-01-29,12.6,7.6,3.1,0,6.4
2018-01-30,7.8,5.3,0.5,0,0.1
2018-01-31,12.4,7.5,3.2,0,5.0
2018-02-01,7.7,3.0,-0.2,5.74,0.0
2018-02-02,4.9,1.9,0.2,0,2.8
2018-02-03,2.3,0.9,-0.4,0.14,0.0
2018-02-04,2.8,-0.7,-3.5,0.89,1.0
2018-02-05,1.8,-1.1,-2.8,0,4.3
2018-02-06,2.4,-1.3,-3.0,0,5.7
2018-02-07,-1.8,-2.5,-3.5,2.82,0.0
2018-02-08,-0.2,-1.0,-2.5,1.08,0.0
2018-02-09,0.6,-0.8,-1.8,0,0.0
2018-02-10,2.0,-0.1,-4.1,0.03,0.0
2018-02-11,4.0,0.6,-4.9,2.06,1.6
2018-02-12,3.2,0.5,-2.5,0.16,3.3
2018-02-13,3.2,-1.6,-4.5,0,7.3
2018-02-14,2.0,-3.7,-8.9,0,7.7
2018-02-15,1.0,-2.6,-7.1,5.16,0.1
2018-02-16,4.7,2.3,0.4,7.27,0.0
2018-02-17,0.9,-0.4,-1.2,11.99,0.0
2018-02-18,1.2,-1.0,-3.7,1.04,0.2
2018-02-19,-1.9,-4.1,-8.6,0,0.0
2018-02-20,-1.3,-3.2,-5.0,0.49,0.0
2018-02-21,1.6,-2.0,-4.8,0,3.8
2018-02-22,-1.2,-3.0,-4.6,0.06,0.0
2018-02-23,-1.4,-2.9,-4.2,0.05,0.0
2018-02-24,1.1,-2.7,-7.1,0,8.4
2018-02-25,-3.9,-7.8,-10.9,0,9.0
2018-02-26,-8.0,-10.9,-13.7,0,5.5
2018-02-27,-7.2,-10.5,-13.5,0.02,4.9
2018-02-28,-6.2,-10.8,-15.1,0,9.3
2018-03-01,-3.6,-8.3,-12.1,0,2.8
2018-03-02,-2.4,-5.9,-9.6,0.1,1.8
2018-03-03,2.7,-1.3,-7.1,0.26,2.1
2018-03-04,8.7,2.6,-2.5,0.22,9.0
2018-03-05,8.0,3.0,-1.5,0,5.9
2018-03-06,4.6,1.2,-1.2,0.08,0.0
2018-03-07,10.7,5.8,2.9,0,3.9
2018-03-08,11.9,6.0,2.9,0.03,6.8
2018-03-09,12.7,7.6,1.7,0.04,0.8
2018-03-10,14.3,8.4,2.3,0.51,0.1
2018-03-11,17.8,9.5,2.5,0,2.4
2018-03-12,13.4,9.3,6.1,6.35,3.3
2018-03-13,11.4,8.0,5.8,0.02,6.3
2018-03-14,9.4,4.8,1.3,1.45,2.7
2018-03-15,10.9,4.9,-0.2,0,4.4
2018-03-16,11.8,6.8,0.9,3.83,3.1
2018-03-17,4.1,1.2,-1.0,0.82,0.0
2018-03-18,-0.8,-2.8,-4.4,1.1,0.0
2018-03-19,-3.1,-4.1,-5.1,1.31,0.0
2018-03-20,1.3,-2.6,-7.4,0.69,6.6
2018-03-21,2.9,-1.1,-4.6,0.36,3.5
2018-03-22,4.9,-0.8,-7.4,0.25,6.6
2018-03-23,6.1,2.1,-0.2,1.19,0.6
2018-03-24,9.2,3.1,-2.0,0,11.0
2018-03-25,13.0,4.2,-4.1,0,10.9
2018-03-26,8.5,4.8,0.3,0.22,0.2
2018-03-27,9.6,5.1,2.4,0.88,5.4
2018-03-28,12.1,8.1,3.3,6.58,1.4
2018-03-29,10.1,6.3,0.7,2.06,1.8
2018-03-30,14.4,7.0,-1.4,0.02,6.3
2018-03-31,9.2,6.2,3.6,2.1,0.0
2018-04-01,8.3,5.3,3.3,1.87,1.6
2018-04-02,15.5,8.3,0.1,0,9.8
2018-04-03,22.0,14.7,6.8,0.04,8.4
2018-04-04,23.8,13.9,6.7,0.06,9.5
2018-04-05,15.4,9.7,4.8,3.51,7.8
2018-04-06,13.8,7.3,-0.9,0,11.8
2018-04-07,20.0,10.8,-0.5,0,10.2
2018-04-08,21.3,12.4,2.3,0.08,11.1
2018-04-09,23.1,12.9,4.1,0.04,4.9
2018-04-10,18.6,12.3,4.7,0.37,2.9
2018-04-11,19.3,15.9,6.8,0.07,8.3
2018-04-12,23.5,16.4,9.4,0.06,5.6
2018-04-13,18.0,12.0,5.1,0.09,8.6
2018-04-14,20.2,12.1,2.7,0.05,10.6
2018-04-15,18.6,12.5,3.8,0.11,3.7
2018-04-16,14.9,12.2,8.7,8.6,0.0
2018-04-17,21.0,13.5,6.8,0,9.9
2018-04-18,22.0,13.6,3.9,0.03,12.4
2018-04-19,24.2,15.5,5.8,0,12.2
2018-04-20,27.2,17.0,5.7,0.03,12.3
2018-04-21,26.3,17.5,7.8,0,11.8
2018-04-22,26.8,17.8,8.5,0,10.1
2018-04-23,23.9,17.5,12.1,0.35,4.4
2018-04-24,21.6,15.9,9.1,0.17,10.8
2018-04-25,23.7,16.7,8.0,0.32,8.9
2018-04-26,14.3,10.9,6.3,0.35,0.9
2018-04-27,21.5,12.8,2.7,0,10.8
2018-04-28,24.1,16.1,7.3,0,12.6
2018-04-29,26.7,18.0,7.9,0.04,10.9
2018-04-30,19.9,14.0,9.2,1.07,4.6
2018-05-01,16.0,12.1,9.0,0.03,3.5
2018-05-02,19.2,13.7,8.7,0.02,2.5
2018-05-03,19.7,14.7,10.8,0,2.5
2018-05-04,20.8,15.5,11.0,0.04,3.2
2018-05-05,22.3,16.4,11.3,0,8.9
2018-05-06,23.0,16.8,11.0,0,13.4
2018-05-07,23.5,16.1,6.4,0,13.1
2018-05-08,23.5,17.1,7.7,0,10.5
2018-05-09,22.6,15.6,6.6,0,11.6
2018-05-10,22.4,15.4,8.3,0.15,9.7
2018-05-11,21.7,14.5,9.3,0,9.1
2018-05-12,26.1,18.2,8.7,0,10.9
2018-05-13,26.5,17.5,9.8,18.28,10.5
2018-05-14,22.4,16.7,13.2,0.05,4.7
2018-05-15,17.8,12.8,9.5,13.15,6.7
2018-05-16,13.6,10.4,9.3,10.01,0.1
2018-05-17,17.2,12.2,9.8,13.56,0.5
2018-05-18,20.5,14.7,10.2,0,9.9
2018-05-19,21.1,13.5,7.0,14.67,7.7
2018-05-20,21.6,15.5,11.4,1.17,4.4
2018-05-21,24.5,16.7,9.5,0,12.5
2018-05-22,24.5,16.6,8.2,0,8.5
2018-05-23,24.4,18.0,12.6,0.11,6.7
2018-05-24,22.1,16.5,12.9,39.59,3.1
2018-05-25,24.5,17.1,9.8,0.31,11.4
2018-05-26,25.8,17.7,11.3,0.11,8.5
2018-05-27,27.0,19.6,11.5,0,11.5
2018-05-28,28.8,21.1,11.8,0,12.1
2018-05-29,26.6,23.3,12.7,4.02,9.0
2018-05-30,26.8,21.2,18.1,4.91,10.5
2018-05-31,29.3,20.6,14.9,37.46,10.8
2018-06-01,23.9,18.9,15.1,0.16,6.8
2018-06-02,24.5,18.9,13.4,0,10.1
2018-06-03,26.7,19.8,12.2,0,13.8
2018-06-04,27.7,21.0,12.6,0,13.3
2018-06-05,27.7,21.5,13.3,0.02,11.8
2018-06-06,28.0,19.8,14.4,3.9,8.6
2018-06-07,26.0,18.6,13.3,2.42,7.0
2018-06-08,27.7,20.6,15.1,0.16,8.8
2018-06-09,26.8,20.6,15.5,0.32,8.8
2018-06-10,26.4,20.8,15.9,1.84,11.2
2018-06-11,28.8,21.1,14.5,0.21,9.3
2018-06-12,24.0,18.0,15.0,36.5,2.5
2018-06-13,15.3,13.4,12.0,19.34,0.0
2018-06-14,18.8,14.1,8.8,0,6.6
2018-06-15,22.0,16.1,9.9,0,10.7
2018-06-16,24.9,17.4,8.6,0,13.9
2018-06-17,23.4,17.8,10.7,2.79,6.7
2018-06-18,23.0,17.8,12.6,0.06,6.3
2018-06-19,24.7,18.3,11.2,0,7.1
2018-06-20,27.5,20.6,12.0,0,13.9
2018-06-21,28.6,21.6,15.0,0.04,8.8
2018-06-22,16.9,12.9,8.2,0,11.1
2018-06-23,18.0,13.2,5.8,0.21,5.9
2018-06-24,19.5,15.2,11.2,0.1,3.5
2018-06-25,20.5,14.8,10.7,2.6,4.1
2018-06-26,22.2,16.2,8.5,0.09,7.7
2018-06-27,22.6,15.9,9.8,0.05,8.3
2018-06-28,15.6,13.7,9.9,15.96,0.0
2018-06-29,23.9,18.3,14.4,1.64,4.2
2018-06-30,25.9,20.0,14.0,0.47,11.9
2018-08-01,33.7,25.9,17.6,0,10.1
2018-08-02,30.7,23.7,18.7,0,10.4
2018-08-03,32.3,24.4,17.1,0,10.6
2018-08-04,33.1,24.5,16.6,0.04,10.3
2018-08-05,31.0,24.2,17.4,0,10.1
2018-08-06,31.3,23.2,15.5,0,11.8
2018-08-07,31.9,23.8,17.5,0.2,6.2
2018-08-08,29.9,23.2,15.8,0,8.3
2018-08-09,33.6,23.4,15.4,10.71,10.7
2018-08-10,19.0,15.6,12.0,14.71,0.0
2018-08-11,24.4,16.9,9.9,0,12.0
2018-08-12,28.3,19.2,9.4,0,13.0
2018-08-13,29.8,20.5,14.3,9.31,7.6
2018-08-14,24.5,21.3,15.6,0,5.2
2018-08-15,25.9,19.8,14.2,0,7.8
2018-08-16,27.2,19.8,12.6,0,12.0
2018-08-17,28.8,20.3,11.5,0,11.4
2018-08-18,27.7,21.2,16.7,0,9.4
